DistrictID	SubDistrict	CityName	SegmentHndl	StreettHndl	PreDir	StreetName	StreetType	PostDir	SideCode	HouseNumPrefix	HouseNumLo	HouseNumHi	HouseNumSuffix	UnitNumLo	UnitNumHi	AlphaSplitLo	AlphaSplitHi	StateCode	CountyCode	Zip	MailAddrReqd	AptNumReqd	AddrTypeDesc	MapNumber	Parcel	Latitude	Longitude	CensusTractDistName	PrecinctID	PrecinctPortion	ActiveVoterCount
*0	0	San Francisco	77785	606		Folsom	St		O		1301	1343				A	Z	CA	38	94103	0	0	Valid Residence						7632		2
*0	0	San Francisco	77786	606		Folsom	St		O		1345	1399				A	Z	CA	38	94103	0	0	Valid Residence						7632		22
*0	0	San Francisco	77787	606		Folsom	St		E		1350	1398				A	Z	CA	38	94103	0	0	Valid Residence						7628		0
*0	0	San Francisco	77788	1317		Gordon	St		O		1	99				A	Z	CA	38	94103	0	0	Valid Residence						7632		0
*0	0	San Francisco	77789	1317		Gordon	St		E		2	98				A	Z	CA	38	94103	0	0	Valid Residence						7632		0
*0	0	San Francisco	77790	1810		Hallam	St		O		1	45				A	Z	CA	38	94103	0	0	Valid Residence						7632		15
*0	0	San Francisco	77791	1810		Hallam	St		E		2	64				A	Z	CA	38	94103	0	0	Valid Residence						7632		16
*0	0	San Francisco	77792	1810		Hallam	St		O		47	99				A	Z	CA	38	94103	0	0	Valid Residence						7632		10
*0	0	San Francisco	77793	1810		Hallam	St		E		66	98				A	Z	CA	38	94103	0	0	Valid Residence						7632		0
*0	0	San Francisco	77794	2193		Harrison	St		E		1124	1144				A	Z	CA	38	94103	0	0	Valid Residence						7632		1
*0	0	San Francisco	77795	2193		Harrison	St		E		1146	1156				A	Z	CA	38	94103	0	0	Valid Residence						7632		0
*0	0	San Francisco	77796	2193		Harrison	St		E		1158	1198				A	Z	CA	38	94103	0	0	Valid Residence						7632		0
*0	0	San Francisco	77797	2193		Harrison	St		E		1200	1284				A	Z	CA	38	94103	0	0	Valid Residence						7632		0
*0	0	San Francisco	77798	2193		Harrison	St		E		1286	1298				A	Z	CA	38	94103	0	0	Valid Residence						7632		0
*0	0	San Francisco	77799	2193		Harrison	St		E		1300	1348				A	Z	CA	38	94103	0	0	Valid Residence						7632		0
*0	0	San Francisco	77800	2193		Harrison	St		E		1350	1398				A	Z	CA	38	94103	0	0	Valid Residence						7632		2
*0	0	San Francisco	77801	1318		Heron	St		O		1	99				A	Z	CA	38	94103	0	0	Valid Residence						7632		11
*0	0	San Francisco	77802	1318		Heron	St		E		2	98				A	Z	CA	38	94103	0	0	Valid Residence						7632		11
*0	0	San Francisco	77803	1033		Howard	St		O		1201	1299				A	Z	CA	38	94103	0	0	Valid Residence						7628		27
